row id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
25427,33,admin.,single,university.degree,no,yes,yes,cellular,may,thu,589,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
25433,34,services,married,professional.course,unknown,yes,yes,cellular,may,thu,18,8,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
25437,32,admin.,married,university.degree,no,yes,no,cellular,may,thu,100,4,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
25451,50,admin.,married,basic.9y,no,no,no,cellular,may,thu,95,6,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
25461,41,blue-collar,married,basic.4y,unknown,unknown,unknown,cellular,may,thu,314,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
25462,46,blue-collar,single,basic.6y,unknown,no,yes,cellular,may,thu,245,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
25481,30,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,244,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
25501,42,admin.,divorced,high.school,no,yes,no,cellular,may,thu,350,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
25522,36,blue-collar,married,unknown,no,no,no,cellular,may,thu,249,4,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
25558,46,admin.,married,high.school,no,yes,no,telephone,may,thu,146,4,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
25592,35,admin.,married,high.school,no,yes,no,cellular,may,fri,141,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
25598,39,blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,may,fri,143,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
25633,37,blue-collar,married,high.school,unknown,yes,no,cellular,may,fri,181,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
25638,45,technician,divorced,university.degree,unknown,yes,no,cellular,may,fri,84,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
25639,37,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,72,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
25644,31,admin.,single,university.degree,unknown,yes,no,cellular,may,fri,266,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
25650,37,technician,married,professional.course,no,yes,yes,cellular,may,fri,132,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
25658,35,services,single,high.school,no,no,no,cellular,may,fri,198,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
25679,49,blue-collar,single,unknown,unknown,yes,no,cellular,may,fri,49,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
25697,31,self-employed,married,university.degree,no,no,no,cellular,may,fri,704,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,yes
25701,55,entrepreneur,divorced,university.degree,unknown,no,no,cellular,may,fri,56,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
25704,34,admin.,married,university.degree,no,yes,no,cellular,may,fri,159,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
25715,36,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,232,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
25733,29,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,111,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
25737,47,blue-collar,single,basic.4y,no,yes,no,cellular,may,fri,87,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
25752,32,admin.,married,university.degree,no,yes,no,cellular,may,fri,374,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
25779,37,blue-collar,married,basic.4y,no,no,yes,cellular,may,fri,269,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
25843,30,self-employed,married,basic.9y,unknown,no,no,cellular,may,fri,73,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
25849,26,student,single,basic.9y,unknown,yes,no,cellular,may,fri,682,2,3,2,success,-1.8,92.893,-46.2,1.313,5099.1,no
25851,25,admin.,single,high.school,no,yes,no,cellular,may,fri,238,6,999,2,failure,-1.8,92.893,-46.2,1.313,5099.1,no
25853,21,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,279,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
25864,34,management,single,university.degree,no,yes,no,cellular,may,fri,175,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
25882,30,services,single,high.school,unknown,no,no,cellular,may,fri,422,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
25888,43,blue-collar,married,basic.6y,no,no,no,cellular,may,fri,36,5,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
25897,38,admin.,married,high.school,no,yes,no,cellular,may,fri,247,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
25903,46,admin.,married,high.school,no,no,no,cellular,may,fri,318,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
25905,42,blue-collar,married,professional.course,no,yes,no,cellular,may,fri,262,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
25920,33,technician,married,professional.course,no,no,yes,cellular,may,fri,40,6,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
25926,35,admin.,single,university.degree,no,no,yes,cellular,may,fri,174,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
25927,27,technician,married,professional.course,no,no,yes,cellular,may,fri,224,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
25939,35,entrepreneur,married,university.degree,no,yes,yes,cellular,may,fri,152,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
25943,32,admin.,married,high.school,no,yes,no,cellular,may,fri,438,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
25948,35,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,fri,746,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
25965,30,technician,married,professional.course,no,yes,no,cellular,may,fri,156,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
26014,44,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,309,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
26017,33,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,313,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
26018,34,services,married,high.school,no,yes,no,cellular,may,mon,577,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
26021,35,management,single,university.degree,no,unknown,unknown,cellular,may,mon,246,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
26051,48,technician,married,basic.9y,no,yes,no,cellular,may,mon,87,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
26066,47,blue-collar,married,basic.4y,unknown,yes,yes,cellular,may,mon,341,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
26089,51,entrepreneur,divorced,university.degree,no,yes,no,telephone,may,mon,231,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
26092,35,blue-collar,married,basic.4y,no,yes,no,cellular,may,mon,220,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
26107,39,services,married,high.school,no,yes,no,cellular,may,mon,198,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
26116,51,entrepreneur,married,professional.course,unknown,no,no,cellular,may,mon,295,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
26131,34,blue-collar,married,basic.9y,no,no,no,cellular,may,mon,239,5,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
26169,49,services,married,high.school,no,no,no,telephone,may,mon,86,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
26171,43,blue-collar,married,basic.6y,no,no,no,cellular,may,mon,99,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
26174,28,technician,married,university.degree,no,no,no,cellular,may,mon,41,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
26201,36,admin.,married,high.school,no,no,no,cellular,may,mon,68,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
26205,35,technician,single,professional.course,no,unknown,unknown,cellular,may,mon,146,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
26218,33,admin.,married,high.school,no,yes,yes,cellular,may,mon,124,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
26220,49,blue-collar,single,basic.4y,no,yes,no,cellular,may,mon,251,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
26221,32,blue-collar,married,basic.6y,no,yes,yes,cellular,may,mon,101,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
26222,30,admin.,married,high.school,no,yes,yes,cellular,may,mon,82,9,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
26253,46,management,married,basic.6y,no,no,no,cellular,may,mon,966,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,yes
26258,47,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,mon,369,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
26283,30,technician,single,basic.9y,no,no,no,cellular,may,mon,63,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
26296,48,admin.,divorced,high.school,unknown,no,no,cellular,may,mon,263,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
26311,34,technician,married,basic.9y,no,no,no,cellular,may,mon,798,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
26322,44,technician,married,professional.course,no,yes,no,cellular,may,mon,147,3,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
26325,28,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,mon,173,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
26341,54,blue-collar,divorced,unknown,unknown,no,no,cellular,may,mon,152,2,10,1,success,-1.8,92.893,-46.2,1.299,5099.1,no
26352,33,admin.,married,high.school,no,yes,yes,cellular,may,mon,56,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
26373,37,blue-collar,married,basic.9y,unknown,unknown,unknown,cellular,may,mon,170,3,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
26379,25,technician,single,university.degree,no,no,yes,cellular,may,mon,304,3,12,2,failure,-1.8,92.893,-46.2,1.299,5099.1,no
26401,54,management,married,high.school,unknown,no,no,cellular,may,mon,273,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
26420,32,management,single,professional.course,no,no,no,cellular,may,tue,134,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
26424,40,blue-collar,married,basic.4y,no,yes,yes,cellular,may,tue,103,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
26439,26,admin.,single,university.degree,no,yes,yes,cellular,may,tue,15,7,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
26442,32,blue-collar,married,basic.9y,no,no,yes,telephone,may,tue,11,6,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
26450,37,blue-collar,divorced,professional.course,no,yes,no,cellular,may,tue,304,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
26460,32,admin.,divorced,university.degree,unknown,yes,no,telephone,may,tue,11,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
26495,43,admin.,single,university.degree,no,yes,no,telephone,may,tue,52,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
26506,34,blue-collar,married,basic.6y,no,yes,no,cellular,may,tue,137,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
26542,40,blue-collar,single,high.school,unknown,no,no,cellular,may,tue,418,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
26605,32,technician,single,university.degree,no,no,yes,cellular,may,tue,542,3,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
26616,32,technician,divorced,professional.course,no,yes,no,cellular,may,tue,493,10,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
26617,43,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,1182,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,yes
26631,33,technician,divorced,high.school,no,yes,no,cellular,may,tue,175,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
26658,39,blue-collar,married,basic.4y,no,no,yes,cellular,may,tue,300,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
26700,32,admin.,single,university.degree,no,yes,no,cellular,may,tue,706,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
26759,38,admin.,married,high.school,no,yes,yes,cellular,may,tue,373,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
26761,59,housemaid,divorced,basic.6y,unknown,yes,no,cellular,may,tue,216,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
26764,38,admin.,divorced,university.degree,no,no,no,cellular,may,tue,187,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
26772,28,student,single,university.degree,unknown,yes,no,cellular,may,tue,101,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
26795,41,technician,single,professional.course,no,yes,no,cellular,may,tue,175,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
26800,36,technician,married,professional.course,no,no,no,cellular,may,tue,541,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
26853,41,services,married,high.school,no,yes,yes,cellular,may,wed,21,8,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
26856,55,blue-collar,divorced,basic.4y,unknown,yes,no,cellular,may,wed,254,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
26863,36,blue-collar,divorced,basic.9y,unknown,yes,no,cellular,may,wed,14,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
26871,55,blue-collar,divorced,basic.4y,unknown,no,no,cellular,may,wed,130,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
26875,28,blue-collar,single,basic.9y,no,yes,yes,cellular,may,wed,348,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
26889,29,blue-collar,married,high.school,no,yes,no,cellular,may,wed,66,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
26890,34,admin.,married,university.degree,no,no,no,cellular,may,wed,213,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
26891,44,admin.,married,high.school,no,yes,no,cellular,may,wed,150,3,999,2,failure,-1.8,92.893,-46.2,1.281,5099.1,no
26896,35,self-employed,single,high.school,no,yes,no,cellular,may,wed,109,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
26950,34,management,married,university.degree,no,no,yes,telephone,may,wed,318,5,6,1,success,-1.8,92.893,-46.2,1.281,5099.1,no
26966,35,admin.,divorced,high.school,no,no,no,cellular,may,wed,133,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
26984,31,technician,single,professional.course,no,no,no,cellular,may,wed,546,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
27037,36,admin.,divorced,high.school,no,yes,no,cellular,may,wed,191,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
27046,30,technician,single,unknown,no,yes,yes,cellular,may,wed,324,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
27053,29,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,wed,257,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
27056,33,admin.,single,university.degree,no,yes,no,cellular,may,wed,9,8,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
27058,31,admin.,married,high.school,no,yes,no,cellular,may,wed,476,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
27066,31,admin.,single,basic.9y,no,yes,no,cellular,may,wed,117,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
27073,39,blue-collar,married,basic.6y,no,no,yes,cellular,may,wed,223,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
27105,24,student,single,high.school,unknown,yes,no,cellular,may,wed,290,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
27109,40,admin.,single,high.school,no,no,yes,cellular,may,wed,172,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
27126,29,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,366,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
27130,36,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,wed,300,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
27139,34,admin.,single,high.school,no,yes,no,cellular,may,wed,239,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
27145,36,services,single,high.school,no,yes,no,telephone,may,wed,216,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
27182,58,management,married,basic.6y,unknown,no,no,cellular,may,wed,159,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
27188,44,blue-collar,divorced,basic.4y,no,no,no,cellular,may,wed,154,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
27190,42,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,276,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
27195,36,blue-collar,single,basic.9y,unknown,yes,no,cellular,may,wed,141,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
27243,39,entrepreneur,married,basic.9y,no,yes,no,cellular,may,wed,419,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
27270,27,technician,single,professional.course,no,no,no,telephone,may,wed,99,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
27285,39,blue-collar,married,basic.9y,unknown,no,no,cellular,may,wed,265,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
27318,29,blue-collar,single,basic.9y,no,no,no,cellular,may,wed,364,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
27361,27,admin.,single,university.degree,no,no,no,cellular,may,thu,94,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27376,40,technician,married,professional.course,no,yes,no,cellular,may,thu,580,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
27384,45,self-employed,married,high.school,no,yes,no,cellular,may,thu,21,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27405,30,technician,married,basic.9y,no,no,no,cellular,may,thu,64,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27435,39,services,married,high.school,no,yes,no,cellular,may,thu,22,8,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
27449,32,entrepreneur,divorced,high.school,no,yes,no,cellular,may,thu,103,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27467,32,management,married,professional.course,no,no,no,cellular,may,thu,125,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
27482,52,admin.,married,university.degree,unknown,no,no,cellular,may,thu,877,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
27491,32,admin.,married,university.degree,no,no,no,cellular,may,thu,57,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27517,37,management,married,university.degree,no,no,yes,cellular,may,thu,123,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27538,30,admin.,married,basic.6y,no,yes,no,cellular,may,thu,83,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27568,26,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,294,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27596,29,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,17,6,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27631,31,technician,married,university.degree,no,yes,no,cellular,may,thu,432,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27701,38,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,299,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
27710,39,admin.,married,high.school,no,yes,no,cellular,may,thu,112,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27711,32,self-employed,married,basic.9y,no,yes,no,cellular,may,thu,374,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27734,26,admin.,single,university.degree,no,yes,no,cellular,may,thu,320,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27738,30,admin.,single,university.degree,no,yes,no,cellular,may,thu,241,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
27742,45,entrepreneur,divorced,university.degree,no,yes,yes,telephone,may,thu,72,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27765,40,management,married,university.degree,unknown,no,no,cellular,may,thu,190,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27774,32,blue-collar,married,basic.4y,no,no,yes,cellular,may,thu,80,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27776,34,blue-collar,married,high.school,no,no,no,cellular,may,thu,144,3,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
27786,28,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,341,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27795,21,student,single,high.school,unknown,yes,no,cellular,may,thu,142,3,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
27801,40,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,308,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27826,34,technician,divorced,professional.course,no,yes,yes,cellular,may,fri,296,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
27827,24,services,single,high.school,no,no,no,cellular,may,fri,145,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
27851,29,admin.,married,basic.6y,no,yes,no,cellular,may,fri,16,6,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
27857,28,admin.,married,high.school,no,no,no,cellular,may,fri,35,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
27861,30,admin.,single,university.degree,no,yes,yes,cellular,may,fri,191,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
27893,29,blue-collar,divorced,high.school,no,yes,no,cellular,may,fri,1452,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
27912,56,services,married,high.school,unknown,no,no,cellular,may,fri,310,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
27915,39,technician,divorced,university.degree,no,no,no,cellular,may,fri,55,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
27919,43,services,married,basic.6y,no,yes,no,cellular,may,fri,68,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
27935,46,admin.,married,high.school,no,yes,no,cellular,may,fri,39,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
27968,54,services,single,basic.6y,unknown,no,no,cellular,may,fri,984,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
27973,35,admin.,single,high.school,no,yes,no,cellular,may,fri,7,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
27976,29,unemployed,married,university.degree,no,yes,yes,cellular,may,fri,298,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
27989,39,admin.,married,university.degree,no,no,no,cellular,may,fri,272,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
27991,39,admin.,married,university.degree,no,no,no,cellular,may,fri,301,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
28002,58,management,married,university.degree,no,yes,yes,cellular,may,fri,256,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
28009,34,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,fri,285,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes
28024,31,technician,married,professional.course,no,no,no,cellular,may,fri,166,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
28037,36,management,married,university.degree,no,no,no,cellular,may,fri,117,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
28042,30,unemployed,single,high.school,no,no,no,cellular,may,fri,13,11,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
28143,45,entrepreneur,divorced,university.degree,no,unknown,unknown,cellular,may,fri,61,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
28159,24,technician,single,professional.course,no,no,no,cellular,may,fri,582,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
28187,39,admin.,married,university.degree,no,no,no,cellular,may,fri,895,5,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
28191,32,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,122,8,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
28197,60,retired,divorced,high.school,unknown,no,no,cellular,may,fri,781,4,999,2,failure,-1.8,92.893,-46.2,1.25,5099.1,no
28221,27,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,47,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
28226,38,entrepreneur,married,basic.9y,no,yes,yes,cellular,may,fri,476,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
28238,32,self-employed,single,high.school,no,yes,yes,cellular,may,fri,93,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
28310,57,technician,divorced,basic.6y,no,unknown,unknown,cellular,may,mon,9,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
28318,31,technician,single,high.school,unknown,yes,yes,cellular,may,mon,17,6,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
28341,38,admin.,single,university.degree,no,yes,yes,cellular,may,mon,30,7,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
28349,24,student,single,high.school,no,no,no,cellular,may,mon,557,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
28373,41,management,married,high.school,no,no,no,cellular,may,mon,97,1,999,2,failure,-1.8,92.893,-46.2,1.244,5099.1,no
28383,52,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,mon,185,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
28421,58,blue-collar,married,high.school,unknown,no,no,cellular,may,mon,176,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
28465,30,services,single,high.school,no,no,no,cellular,may,mon,111,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
28475,42,technician,married,university.degree,no,yes,no,cellular,may,mon,78,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
28477,32,admin.,married,high.school,no,no,no,cellular,may,mon,87,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
28488,41,unemployed,married,professional.course,no,no,no,cellular,may,mon,276,4,10,1,success,-1.8,92.893,-46.2,1.244,5099.1,no
